,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
317,2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41,11.0014,4,155,159
318,2011-01-14 18:00:00,1,0,1,1,8.2,12.88,47,12.998,5,134,139
319,2011-01-14 19:00:00,1,0,1,1,6.56,9.85,59,6.0032,3,89,92
320,2011-01-14 20:00:00,1,0,1,1,7.38,12.12,59,12.998,0,68,68
321,2011-01-14 21:00:00,1,0,1,1,6.56,11.365,69,12.998,4,48,52
322,2011-01-14 22:00:00,1,0,1,2,6.56,11.365,69,12.998,2,34,36
323,2011-01-14 23:00:00,1,0,1,2,7.38,12.12,55,12.998,1,26,27
324,2011-01-15 00:00:00,1,0,0,1,7.38,12.12,55,12.998,3,25,28
325,2011-01-15 01:00:00,1,0,0,2,6.56,9.85,59,6.0032,2,18,20
326,2011-01-15 02:00:00,1,0,0,2,6.56,9.85,59,6.0032,0,12,12
327,2011-01-15 03:00:00,1,0,0,2,6.56,11.365,59,12.998,1,7,8
328,2011-01-15 04:00:00,1,0,0,2,6.56,11.365,59,12.998,0,5,5
329,2011-01-15 05:00:00,1,0,0,1,6.56,11.365,59,12.998,0,1,1
330,2011-01-15 06:00:00,1,0,0,1,5.74,8.335,63,7.0015,1,2,3
331,2011-01-15 07:00:00,1,0,0,1,5.74,10.605,63,12.998,1,9,10
332,2011-01-15 08:00:00,1,0,0,1,5.74,7.575,63,8.9981,1,22,23
333,2011-01-15 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,2,31,33
334,2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59
335,2011-01-15 11:00:00,1,0,0,1,8.2,9.85,55,15.0013,18,54,72
336,2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48,15.0013,15,74,89
337,2011-01-15 13:00:00,1,0,0,1,11.48,12.88,38,19.9995,21,80,101
338,2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,26,92,118
339,2011-01-15 15:00:00,1,0,0,2,13.12,15.91,36,12.998,21,108,129
340,2011-01-15 16:00:00,1,0,0,2,13.94,16.665,34,12.998,33,95,128
341,2011-01-15 17:00:00,1,0,0,2,13.12,15.15,36,19.0012,29,54,83
342,2011-01-15 18:00:00,1,0,0,2,12.3,14.395,45,16.9979,15,69,84
343,2011-01-15 19:00:00,1,0,0,2,13.12,15.15,39,16.9979,14,60,74
344,2011-01-15 20:00:00,1,0,0,2,13.12,15.15,39,16.9979,6,35,41
345,2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57
346,2011-01-15 22:00:00,1,0,0,2,12.3,15.91,42,7.0015,0,26,26
347,2011-01-15 23:00:00,1,0,0,1,12.3,14.395,45,19.0012,5,39,44
348,2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,12.998,6,33,39
349,2011-01-16 01:00:00,1,0,0,1,10.66,13.635,56,8.9981,4,19,23
350,2011-01-16 02:00:00,1,0,0,1,10.66,14.395,56,6.0032,3,13,16
351,2011-01-16 03:00:00,1,0,0,1,9.02,13.635,69,12.998,9,6,15
352,2011-01-16 04:00:00,1,0,0,1,10.66,12.88,56,11.0014,0,1,1
353,2011-01-16 05:00:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2
354,2011-01-16 06:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1
355,2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,0,3,3
356,2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18
357,2011-01-16 09:00:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32
358,2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79
359,2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44,16.9979,23,70,93
360,2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41,19.0012,29,75,104
361,2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35,19.9995,23,95,118
362,2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91
363,2011-01-16 15:00:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113
364,2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99
365,2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37,16.9979,23,82,105
366,2011-01-16 18:00:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67
367,2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61
368,2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47,11.0014,7,50,57
369,2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51,11.0014,6,22,28
370,2011-01-16 22:00:00,1,0,0,2,8.2,10.605,49,8.9981,2,19,21
371,2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18
372,2011-01-17 00:00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16,17
373,2011-01-17 01:00:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16
374,2011-01-17 02:00:00,1,1,0,2,7.38,8.335,43,16.9979,0,8,8
375,2011-01-17 03:00:00,1,1,0,2,7.38,9.09,43,12.998,0,2,2
376,2011-01-17 04:00:00,1,1,0,2,7.38,9.85,43,8.9981,1,2,3
377,2011-01-17 05:00:00,1,1,0,2,7.38,9.85,43,11.0014,0,1,1
378,2011-01-17 06:00:00,1,1,0,2,7.38,9.09,43,12.998,0,5,5
379,2011-01-17 07:00:00,1,1,0,2,6.56,9.09,50,8.9981,4,9,13
380,2011-01-17 08:00:00,1,1,0,2,6.56,7.575,47,15.0013,3,30,33
381,2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47
382,2011-01-17 10:00:00,1,1,0,2,6.56,7.575,50,16.9979,7,50,57
383,2011-01-17 11:00:00,1,1,0,2,6.56,7.575,55,12.998,9,55,64
384,2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80
385,2011-01-17 13:00:00,1,1,0,2,7.38,9.85,47,8.9981,13,80,93
386,2011-01-17 14:00:00,1,1,0,2,7.38,10.605,43,7.0015,12,74,86
387,2011-01-17 15:00:00,1,1,0,2,8.2,10.605,47,11.0014,21,72,93
388,2011-01-17 16:00:00,1,1,0,2,8.2,10.605,47,11.0014,6,76,82
389,2011-01-17 17:00:00,1,1,0,1,8.2,9.85,51,12.998,4,67,71
390,2011-01-17 18:00:00,1,1,0,2,7.38,8.335,55,16.9979,7,85,92
391,2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60
392,2011-01-17 20:00:00,1,1,0,3,6.56,7.575,80,12.998,4,29,33
393,2011-01-17 21:00:00,1,1,0,3,6.56,7.575,80,12.998,3,24,27
394,2011-01-17 22:00:00,1,1,0,3,5.74,6.06,93,16.9979,0,13,13
395,2011-01-17 23:00:00,1,1,0,3,6.56,6.82,86,19.0012,1,3,4
396,2011-01-18 12:00:00,1,0,1,2,8.2,9.09,86,22.0028,0,3,3
397,2011-01-18 13:00:00,1,0,1,2,8.2,9.85,86,15.0013,0,22,22
398,2011-01-18 14:00:00,1,0,1,2,9.02,11.365,80,11.0014,2,26,28
399,2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87,11.0014,3,32,35
400,2011-01-18 16:00:00,1,0,1,2,9.02,11.365,87,12.998,0,61,61
401,2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82,12.998,1,124,125
402,2011-01-18 18:00:00,1,0,1,2,9.02,11.365,80,11.0014,1,132,133
403,2011-01-18 19:00:00,1,0,1,2,9.02,11.365,80,8.9981,1,98,99
404,2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,12.998,0,83,83
405,2011-01-18 21:00:00,1,0,1,2,9.02,12.12,93,7.0015,0,41,41
406,2011-01-18 22:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,33,33
407,2011-01-18 23:00:00,1,0,1,2,9.02,13.635,93,12.998,1,19,20
408,2011-01-19 00:00:00,1,0,1,2,9.02,13.635,93,12.998,0,3,3
409,2011-01-19 01:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,6,7
410,2011-01-19 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,3
411,2011-01-19 04:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,1,2
412,2011-01-19 05:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,7,7
413,2011-01-19 06:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,32,32
414,2011-01-19 07:00:00,1,0,1,2,9.84,12.88,92,7.0015,1,89,90
415,2011-01-19 08:00:00,1,0,1,2,9.84,12.88,93,7.0015,1,196,197
416,2011-01-19 09:00:00,1,0,1,2,9.84,12.88,93,7.0015,2,107,109
417,2011-01-19 10:00:00,1,0,1,2,10.66,13.635,93,8.9981,1,46,47
418,2011-01-19 11:00:00,1,0,1,2,11.48,15.15,87,6.0032,5,47,52
419,2011-01-19 12:00:00,1,0,1,2,12.3,15.91,81,6.0032,5,65,70
420,2011-01-19 13:00:00,1,0,1,1,16.4,20.455,62,19.0012,11,67,78
421,2011-01-19 14:00:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75
422,2011-01-19 15:00:00,1,0,1,1,16.4,20.455,54,19.0012,4,78,82
423,2011-01-19 16:00:00,1,0,1,1,15.58,19.695,58,26.0027,10,94,104
424,2011-01-19 17:00:00,1,0,1,1,14.76,16.665,57,22.0028,7,190,197
425,2011-01-19 18:00:00,1,0,1,1,13.94,15.91,61,19.0012,5,156,161
426,2011-01-19 19:00:00,1,0,1,1,13.12,14.395,57,27.9993,4,108,112
427,2011-01-19 20:00:00,1,0,1,1,13.12,15.15,49,19.9995,2,74,76
428,2011-01-19 21:00:00,1,0,1,1,13.12,14.395,49,27.9993,4,55,59
429,2011-01-19 22:00:00,1,0,1,1,12.3,15.15,52,11.0014,6,53,59
430,2011-01-19 23:00:00,1,0,1,1,12.3,13.635,52,31.0009,1,27,28
431,2011-02-01 00:00:00,1,0,1,2,6.56,9.09,64,7.0015,2,6,8
432,2011-02-01 01:00:00,1,0,1,2,6.56,9.09,69,7.0015,0,3,3
433,2011-02-01 02:00:00,1,0,1,2,6.56,11.365,69,12.998,0,2,2
434,2011-02-01 03:00:00,1,0,1,2,6.56,11.365,69,12.998,0,2,2
435,2011-02-01 05:00:00,1,0,1,3,5.74,10.605,93,12.998,0,3,3
436,2011-02-01 06:00:00,1,0,1,3,5.74,10.605,93,12.998,0,22,22
437,2011-02-01 07:00:00,1,0,1,3,6.56,11.365,93,12.998,0,52,52
438,2011-02-01 08:00:00,1,0,1,3,6.56,11.365,93,12.998,3,132,135
439,2011-02-01 09:00:00,1,0,1,2,6.56,11.365,93,12.998,2,114,116
440,2011-02-01 10:00:00,1,0,1,2,6.56,11.365,93,12.998,0,47,47
441,2011-02-01 11:00:00,1,0,1,2,7.38,12.12,86,12.998,2,49,51
442,2011-02-01 12:00:00,1,0,1,2,8.2,12.88,86,12.998,2,53,55
443,2011-02-01 13:00:00,1,0,1,2,8.2,12.88,86,12.998,3,49,52
444,2011-02-01 14:00:00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54
445,2011-02-01 15:00:00,1,0,1,2,9.84,14.395,75,12.998,7,45,52
446,2011-02-01 16:00:00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64
447,2011-02-01 17:00:00,1,0,1,2,9.84,14.395,75,12.998,4,172,176
448,2011-02-01 18:00:00,1,0,1,2,9.84,12.88,81,7.0015,3,165,168
449,2011-02-01 19:00:00,1,0,1,2,9.84,12.12,81,8.9981,3,105,108
450,2011-02-01 20:00:00,1,0,1,2,9.02,11.365,87,8.9981,5,69,74
451,2011-02-01 21:00:00,1,0,1,2,9.02,11.365,87,8.9981,0,64,64
452,2011-02-01 22:00:00,1,0,1,2,9.02,12.88,87,6.0032,2,34,36
453,2011-02-01 23:00:00,1,0,1,3,8.2,9.85,93,12.998,1,15,16
454,2011-02-02 00:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,2,2
455,2011-02-02 01:00:00,1,0,1,3,9.02,11.365,93,12.998,0,3,3
456,2011-02-02 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,4,0,4
457,2011-02-02 03:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1
458,2011-02-02 04:00:00,1,0,1,3,9.02,10.605,93,19.0012,0,1,1
459,2011-02-02 05:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,3,3
460,2011-02-02 06:00:00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18
461,2011-02-02 07:00:00,1,0,1,3,9.02,10.605,93,15.0013,1,48,49
462,2011-02-02 08:00:00,1,0,1,3,9.02,10.605,93,15.0013,1,154,155
463,2011-02-02 09:00:00,1,0,1,2,9.84,12.88,93,6.0032,4,119,123
464,2011-02-02 10:00:00,1,0,1,2,9.02,13.635,100,12.998,2,59,61
465,2011-02-02 11:00:00,1,0,1,2,9.84,11.365,93,12.998,5,47,52
466,2011-02-02 12:00:00,1,0,1,2,9.84,11.365,93,15.0013,3,61,64
467,2011-02-02 13:00:00,1,0,1,1,13.94,16.665,93,11.0014,1,74,75
468,2011-02-02 14:00:00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63
469,2011-02-02 15:00:00,1,0,1,1,15.58,19.695,76,22.0028,10,66,76
470,2011-02-02 16:00:00,1,0,1,1,14.76,16.665,71,19.9995,8,95,103
471,2011-02-02 17:00:00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190
472,2011-02-02 18:00:00,1,0,1,1,13.94,14.395,42,36.9974,7,175,182
473,2011-02-02 19:00:00,1,0,1,1,11.48,12.12,45,32.9975,3,88,91
474,2011-02-02 20:00:00,1,0,1,1,9.84,9.85,48,36.9974,4,71,75
475,2011-02-02 21:00:00,1,0,1,1,9.02,9.85,47,22.0028,1,62,63
476,2011-02-02 22:00:00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40
477,2011-02-02 23:00:00,1,0,1,1,8.2,8.335,44,30.0026,3,29,32
478,2011-02-03 00:00:00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12
479,2011-02-03 01:00:00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5
480,2011-02-03 02:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2
481,2011-02-03 03:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1
482,2011-02-03 05:00:00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2
483,2011-02-03 06:00:00,1,0,1,1,6.56,6.82,43,23.9994,0,39,39
484,2011-02-03 07:00:00,1,0,1,1,5.74,6.06,50,22.0028,1,86,87
485,2011-02-03 08:00:00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188
486,2011-02-03 09:00:00,1,0,1,1,6.56,6.82,47,19.9995,6,127,133
487,2011-02-03 10:00:00,1,0,1,1,7.38,7.575,43,22.0028,2,50,52
488,2011-02-03 11:00:00,1,0,1,1,7.38,6.82,43,30.0026,9,55,64
489,2011-02-03 12:00:00,1,0,1,1,8.2,9.09,40,23.9994,2,67,69
490,2011-02-03 13:00:00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51
491,2011-02-03 14:00:00,1,0,1,1,9.02,9.85,37,26.0027,4,43,47
492,2011-02-03 15:00:00,1,0,1,1,9.02,9.85,37,22.0028,4,56,60
493,2011-02-03 16:00:00,1,0,1,1,9.02,10.605,37,16.9979,5,73,78
494,2011-02-03 17:00:00,1,0,1,1,8.2,9.85,40,12.998,5,170,175
495,2011-02-03 18:00:00,1,0,1,1,8.2,10.605,40,11.0014,2,145,147
496,2011-02-03 19:00:00,1,0,1,1,8.2,12.88,40,12.998,4,92,96
497,2011-02-03 20:00:00,1,0,1,1,8.2,11.365,47,6.0032,1,108,109
498,2011-02-03 21:00:00,1,0,1,1,7.38,10.605,55,7.0015,1,53,54
499,2011-02-03 22:00:00,1,0,1,1,7.38,10.605,51,6.0032,2,39,41
500,2011-02-03 23:00:00,1,0,1,1,8.2,11.365,47,7.0015,4,34,38
501,2011-02-04 00:00:00,1,0,1,2,8.2,12.88,44,12.998,3,10,13
502,2011-02-04 01:00:00,1,0,1,2,6.56,11.365,59,12.998,0,7,7
503,2011-02-04 02:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
504,2011-02-04 03:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
505,2011-02-04 05:00:00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7
506,2011-02-04 06:00:00,1,0,1,2,6.56,11.365,55,12.998,2,26,28
507,2011-02-04 07:00:00,1,0,1,1,5.74,10.605,59,12.998,0,87,87
508,2011-02-04 08:00:00,1,0,1,1,5.74,7.575,74,8.9981,3,217,220
509,2011-02-04 09:00:00,1,0,1,2,6.56,9.09,80,8.9981,3,124,127
510,2011-02-04 10:00:00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51
511,2011-02-04 11:00:00,1,0,1,1,9.02,11.365,51,11.0014,3,61,64
512,2011-02-04 12:00:00,1,0,1,2,9.84,12.12,48,11.0014,8,78,86
513,2011-02-04 13:00:00,1,0,1,2,10.66,12.88,50,15.0013,9,73,82
514,2011-02-04 14:00:00,1,0,1,2,11.48,13.635,45,11.0014,15,76,91
515,2011-02-04 15:00:00,1,0,1,2,11.48,13.635,48,16.9979,9,81,90
516,2011-02-04 16:00:00,1,0,1,2,12.3,14.395,42,15.0013,8,91,99
517,2011-02-04 17:00:00,1,0,1,2,10.66,13.635,56,8.9981,10,195,205
518,2011-02-04 18:00:00,1,0,1,2,9.84,12.88,60,7.0015,3,152,155
519,2011-02-04 19:00:00,1,0,1,2,9.84,12.12,65,8.9981,1,102,103
520,2011-02-04 20:00:00,1,0,1,2,9.84,12.12,65,11.0014,2,69,71
521,2011-02-04 21:00:00,1,0,1,2,9.84,12.12,70,11.0014,2,41,43
522,2011-02-04 22:00:00,1,0,1,2,9.84,12.12,65,11.0014,1,45,46
523,2011-02-04 23:00:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
524,2011-02-05 00:00:00,1,0,0,2,9.84,12.12,70,11.0014,3,36,39
525,2011-02-05 01:00:00,1,0,0,2,9.84,12.12,65,11.0014,1,17,18
526,2011-02-05 02:00:00,1,0,0,2,9.84,12.12,75,11.0014,5,12,17
527,2011-02-05 03:00:00,1,0,0,2,9.84,12.12,75,11.0014,1,10,11
528,2011-02-05 04:00:00,1,0,0,3,9.02,11.365,93,8.9981,0,8,8
529,2011-02-05 05:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,9,9
530,2011-02-05 06:00:00,1,0,0,3,8.2,12.88,100,12.998,0,4,4
531,2011-02-05 07:00:00,1,0,0,3,9.02,12.88,93,6.0032,0,4,4
532,2011-02-05 08:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,10,10
533,2011-02-05 09:00:00,1,0,0,3,8.2,11.365,100,6.0032,3,17,20
534,2011-02-05 10:00:00,1,0,0,3,8.2,10.605,100,8.9981,3,31,34
535,2011-02-05 11:00:00,1,0,0,3,9.02,11.365,100,8.9981,1,46,47
536,2011-02-05 12:00:00,1,0,0,3,9.02,11.365,100,11.0014,10,42,52
537,2011-02-05 13:00:00,1,0,0,3,9.02,11.365,100,11.0014,10,62,72
538,2011-02-05 14:00:00,1,0,0,3,9.02,13.635,100,12.998,5,50,55
539,2011-02-05 15:00:00,1,0,0,3,9.02,13.635,100,12.998,11,49,60
540,2011-02-05 16:00:00,1,0,0,3,9.02,11.365,100,8.9981,8,63,71
541,2011-02-05 17:00:00,1,0,0,2,9.84,10.605,100,19.0012,14,64,78
542,2011-02-05 18:00:00,1,0,0,2,11.48,12.12,93,30.0026,2,81,83
543,2011-02-05 19:00:00,1,0,0,2,11.48,12.12,93,30.0026,6,78,84
544,2011-02-05 20:00:00,1,0,0,1,12.3,14.395,87,16.9979,5,64,69
545,2011-02-05 21:00:00,1,0,0,1,10.66,12.88,100,12.998,3,53,56
546,2011-02-05 22:00:00,1,0,0,1,10.66,13.635,93,8.9981,2,43,45
547,2011-02-05 23:00:00,1,0,0,1,10.66,12.88,93,15.0013,7,52,59
548,2011-02-06 00:00:00,1,0,0,1,10.66,12.88,70,12.998,2,37,39
549,2011-02-06 01:00:00,1,0,0,1,10.66,11.365,65,27.9993,4,40,44
550,2011-02-06 02:00:00,1,0,0,1,10.66,11.365,60,22.0028,0,20,20
551,2011-02-06 03:00:00,1,0,0,1,10.66,14.395,60,6.0032,3,10,13
552,2011-02-06 04:00:00,1,0,0,1,10.66,11.365,60,23.9994,0,2,2
553,2011-02-06 05:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
554,2011-02-06 06:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
555,2011-02-06 07:00:00,1,0,0,1,9.84,12.12,65,11.0014,0,8,8
556,2011-02-06 08:00:00,1,0,0,1,9.84,12.88,65,7.0015,2,21,23
557,2011-02-06 09:00:00,1,0,0,1,11.48,14.395,56,7.0015,7,38,45
558,2011-02-06 10:00:00,1,0,0,1,12.3,14.395,52,16.9979,15,74,89
559,2011-02-06 11:00:00,1,0,0,1,13.12,15.15,49,16.9979,28,89,117
560,2011-02-06 12:00:00,1,0,0,1,13.94,16.665,46,12.998,48,126,174
561,2011-02-06 13:00:00,1,0,0,1,13.94,18.18,46,12.998,47,135,182
562,2011-02-06 14:00:00,1,0,0,1,13.94,17.425,46,6.0032,47,114,161
563,2011-02-06 15:00:00,1,0,0,1,13.94,17.425,46,6.0032,52,130,182
564,2011-02-06 16:00:00,1,0,0,1,13.94,17.425,49,7.0015,42,115,157
565,2011-02-06 17:00:00,1,0,0,1,13.94,18.18,46,12.998,24,97,121
566,2011-02-06 18:00:00,1,0,0,1,12.3,15.15,56,11.0014,13,65,78
567,2011-02-06 19:00:00,1,0,0,1,11.48,14.395,61,8.9981,1,20,21
568,2011-02-06 20:00:00,1,0,0,1,11.48,14.395,61,7.0015,5,21,26
569,2011-02-06 21:00:00,1,0,0,1,10.66,15.15,60,12.998,5,22,27
570,2011-02-06 22:00:00,1,0,0,1,10.66,15.15,60,12.998,5,57,62
571,2011-02-06 23:00:00,1,0,0,1,9.84,14.395,65,12.998,4,26,30
572,2011-02-07 00:00:00,1,0,1,1,9.84,14.395,65,12.998,1,14,15
573,2011-02-07 01:00:00,1,0,1,1,9.02,13.635,75,12.998,1,4,5
574,2011-02-07 02:00:00,1,0,1,1,8.2,12.88,80,12.998,0,3,3
575,2011-02-07 03:00:00,1,0,1,1,8.2,12.88,86,12.998,0,1,1
576,2011-02-07 04:00:00,1,0,1,1,8.2,12.88,86,12.998,1,1,2
577,2011-02-07 05:00:00,1,0,1,1,8.2,12.88,86,12.998,1,9,10
578,2011-02-07 06:00:00,1,0,1,1,7.38,12.12,93,12.998,1,29,30
579,2011-02-07 07:00:00,1,0,1,1,7.38,12.12,86,12.998,6,89,95
580,2011-02-07 08:00:00,1,0,1,2,6.56,11.365,100,12.998,7,223,230
581,2011-02-07 09:00:00,1,0,1,1,9.02,13.635,80,12.998,3,115,118
582,2011-02-07 10:00:00,1,0,1,1,9.84,12.88,75,7.0015,6,49,55
583,2011-02-07 11:00:00,1,0,1,1,12.3,15.91,65,6.0032,11,36,47
584,2011-02-07 12:00:00,1,0,1,2,13.12,17.425,62,12.998,7,59,66
585,2011-02-07 13:00:00,1,0,1,2,14.76,18.18,57,6.0032,10,54,64
586,2011-02-07 14:00:00,1,0,1,2,14.76,18.18,57,6.0032,8,52,60
587,2011-02-07 15:00:00,1,0,1,2,15.58,19.695,54,6.0032,4,46,50
588,2011-02-07 16:00:00,1,0,1,2,14.76,17.425,57,8.9981,16,98,114
589,2011-02-07 17:00:00,1,0,1,2,13.12,15.91,70,11.0014,9,207,216
590,2011-02-07 18:00:00,1,0,1,2,13.94,16.665,66,8.9981,5,170,175
591,2011-02-07 19:00:00,1,0,1,2,13.12,17.425,70,12.998,5,123,128
592,2011-02-07 20:00:00,1,0,1,2,13.12,16.665,70,7.0015,6,82,88
593,2011-02-07 21:00:00,1,0,1,1,13.12,17.425,70,12.998,3,75,78
594,2011-02-07 22:00:00,1,0,1,1,11.48,15.15,81,6.0032,3,34,37
595,2011-02-07 23:00:00,1,0,1,2,12.3,16.665,81,12.998,6,19,25
596,2011-02-08 00:00:00,1,0,1,2,11.48,15.91,87,12.998,4,6,10
597,2011-02-08 01:00:00,1,0,1,2,11.48,15.91,87,12.998,0,4,4
598,2011-02-08 02:00:00,1,0,1,2,10.66,13.635,93,7.0015,1,1,2
599,2011-02-08 03:00:00,1,0,1,3,11.48,13.635,93,11.0014,0,1,1
600,2011-02-08 04:00:00,1,0,1,1,10.66,12.88,93,11.0014,0,3,3
601,2011-02-08 05:00:00,1,0,1,1,10.66,11.365,81,22.0028,0,2,2
602,2011-02-08 06:00:00,1,0,1,1,10.66,11.365,70,22.0028,0,39,39
603,2011-02-08 07:00:00,1,0,1,1,9.84,9.85,65,27.9993,3,97,100
604,2011-02-08 08:00:00,1,0,1,1,9.84,9.85,56,32.9975,7,236,243
605,2011-02-08 09:00:00,1,0,1,1,9.84,9.85,52,32.9975,7,128,135
606,2011-02-08 10:00:00,1,0,1,1,9.02,9.09,47,36.9974,4,44,48
607,2011-02-08 11:00:00,1,0,1,1,9.02,9.09,47,31.0009,1,49,50
608,2011-02-08 12:00:00,1,0,1,1,9.84,9.85,38,32.9975,2,63,65
609,2011-02-08 13:00:00,1,0,1,2,9.84,9.85,32,30.0026,2,48,50
610,2011-02-08 14:00:00,1,0,1,1,9.02,9.85,37,27.9993,3,61,64
611,2011-02-08 15:00:00,1,0,1,1,9.02,9.85,35,26.0027,6,45,51
612,2011-02-08 16:00:00,1,0,1,1,9.02,9.09,35,35.0008,4,79,83
613,2011-02-08 17:00:00,1,0,1,1,9.02,9.09,32,39.0007,4,172,176
614,2011-02-08 18:00:00,1,0,1,1,8.2,9.09,32,26.0027,1,151,152
615,2011-02-08 19:00:00,1,0,1,1,6.56,6.06,40,31.0009,1,100,101
616,2011-02-08 20:00:00,1,0,1,1,6.56,6.82,40,22.0028,3,53,56
617,2011-02-08 21:00:00,1,0,1,1,5.74,5.305,33,31.0009,8,46,54
618,2011-02-08 22:00:00,1,0,1,1,4.92,5.305,33,23.9994,0,29,29
619,2011-02-08 23:00:00,1,0,1,1,4.92,5.305,33,22.0028,3,9,12
620,2011-02-09 00:00:00,1,0,1,1,4.1,3.79,36,23.9994,0,17,17
621,2011-02-09 01:00:00,1,0,1,1,4.1,5.305,36,15.0013,0,7,7
622,2011-02-09 02:00:00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3
623,2011-02-09 03:00:00,1,0,1,1,2.46,3.79,45,8.9981,0,2,2
624,2011-02-09 05:00:00,1,0,1,1,2.46,5.305,45,7.0015,0,7,7
625,2011-02-09 06:00:00,1,0,1,1,2.46,7.575,45,12.998,0,43,43
626,2011-02-09 07:00:00,1,0,1,1,2.46,5.305,49,7.0015,4,95,99
627,2011-02-09 08:00:00,1,0,1,1,4.1,6.82,42,12.998,1,198,199
628,2011-02-09 09:00:00,1,0,1,1,4.92,6.82,39,11.0014,4,119,123
629,2011-02-09 10:00:00,1,0,1,1,5.74,9.09,36,12.998,8,51,59
630,2011-02-09 11:00:00,1,0,1,2,5.74,7.575,43,11.0014,1,40,41
631,2011-02-09 12:00:00,1,0,1,2,7.38,9.09,40,15.0013,4,57,61
632,2011-02-09 13:00:00,1,0,1,1,7.38,8.335,40,16.9979,2,67,69
633,2011-02-09 14:00:00,1,0,1,1,8.2,9.09,34,19.9995,2,56,58
634,2011-02-09 15:00:00,1,0,1,2,8.2,9.09,34,19.0012,3,61,64
635,2011-02-09 16:00:00,1,0,1,2,8.2,9.85,37,16.9979,7,72,79
